_id,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,category,BehaviouralFeatureResult,label
{'$oid': '5a421d742bfbb88f180e3368'},A3GK492IT632R2,B001N0MSI8,T. Ormonde,"[4.0, 7.0]","I purchased the shape up optimize, and tried them at home.  They were definitely not for me.  Yes, they are cute and look great with jeans but simply just not practical.  I felt out of balance.  I tried to give the shoes a chance by walking in them at home on my carpet, but no matter what they just didn't feel right.  I felt as if the weight of my feet was turning in to the middle.  I have never experienced this with any other shoe.  I watched the dvd that accompanies the shoe and followed the instructions.  Still, the shoes did not feel right.  I highly recommend that if anyone is interested in these shoes try them at the store first.",1.0,Try before you buy,1267660800,"03 4, 2010",Clothing_Shoes_and_Jewelry,"{'CS': 0.0, 'MNR': 0.0, 'RB': 0.0, 'RC': 0.0, 'PR': 0.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 1.0, 'AW': 0.0, 'RD': 3.310810811, 'RL': 643.0, 'ER': 1.0, 'PC': 0.0}",0.0
{'$oid': '5a421d742bfbb88f180e3369'},A1U2HVVRA6BAJV,B000MVR7MQ,Panini,"[1.0, 2.0]","Well I just got one, and it had the SAME exact problem as so many others did -- inner heating elements don't work out of the box!What is so difficult about making a heating element that actually works?  Apparently this is rocket science.  I returned it for a refund,and now I have to resume my search again for a decent toaster!",1.0,"ACK, I fell for it too!!!!",1313625600,"08 18, 2011",Home_and_Kitchen,"{'CS': 0.31734437, 'MNR': 0.0, 'RB': 0.0, 'RC': 1.0, 'PR': 0.0, 'NR': 100.0, 'FR': 1.0, 'RSP': 0.0, 'AW': 0.0, 'RD': 2.562091503, 'RL': 328.0, 'ER': 1.0, 'PC': 3.396226415}",0.0
{'$oid': '5a421d742bfbb88f180e336a'},ASDB0BY0N1SMZ,B00554NJPY,W. Pratt,"[7.0, 7.0]","Nowhere in the description does it state that these screen protectors would only cover maybe the middle of the screen. Huge waste of money. I don't understand how you could sell a product to a customer knowing that they will eventually see it and hate it. I waited a long time to receive these, and have passed up some better ones thinking these would be good.PLEASE DON""T WASTE YOUR TIME OR MONEY!!!",1.0,Sucks (DOES NOT FIT),1309824000,"07 5, 2011",Cell_Phones_and_Accessories,"{'CS': 0.427431719, 'MNR': 0.0, 'RB': 0.0, 'RC': 2.0, 'PR': 50.0, 'NR': 0.0, 'FR': 0.5, 'RSP': 0.0, 'AW': 596.0, 'RD': 2.714285714, 'RL': 400.0, 'ER': 1.0, 'PC': 9.230769231}",0.0
{'$oid': '5a421d742bfbb88f180e336b'},AIBRTGBN07D6A,B00006FX83,Scott,"[1.0, 1.0]","I've had this pan for six years now and it wasn't until I really got into cooking a couple years ago, that I realized just how versatile it is. I own All-Clad pans for pan-searing and making sauces, three cast-iron pans for browning and searing, and numerous other pans, but the Calphalon Everyday pan is the one that I reach for the most, because it can handle such a variety of uses and does it so well.  The main advantage to it are the flared sides, which allow me to easily handle large sauces that would normally create a mess in a traditional 12-inch frying pan.  I frequently use it in place of a wok for stir frying, and it handles browning exceptionally well.  Even though it's a 12-inch pan, the flared sides make it act more like a 14 or 15 inch pan due to the extra room, while still taking up only minimal space on the burner.The pan is made of hard-anodized aluminum, which is a method for making cookware stronger and thicker.  Even after hundreds of uses, this pan still looks almost as new as the day I bought it.  It is not a no-stick pan, but it does have some lucubration properties and foods do not stick as badly as with other non-stick pans.  It cleans up very easily (anodized aluminum is easier to clean than bare aluminum). For tougher stains, I just rub it down with someBar Keepers Friend Cleanser & Polish: 12 OZand everything comes right off. Even after constant use I can spent 10 minutes on it with some Bar Keeper's Friend and get every single stain and smudge off it so it appears brand new.The conductivity of the pan is excellent.  It heats up very quickly, retains heat fairly well, and goes right into the oven.  The lid of the pan has a secure fit to prevent heat loss.  The pan is not too heavy, but is very sturdy and well made. I don't have any dents or scratches on it despite banging it around in my cabinets for years.I still love my cast iron for searing steaks and cooking bacon, and my All-Clad stainless for sauces and rouxs, but for everything else, I turn to the Calphalon Everyday.",5.0,"Truly an ""everyday"" pan",1318464000,"10 13, 2011",Home_and_Kitchen,"{'CS': 0.808193601, 'MNR': 0.0, 'RB': 0.0, 'RC': 148.0, 'PR': 80.40540541, 'NR': 13.51351351, 'FR': 0.060810811, 'RSP': 0.0, 'AW': 3849.0, 'RD': 0.989595376, 'RL': 2034.0, 'ER': 1.0, 'PC': 1.531862745}",0.0
{'$oid': '5a421d742bfbb88f180e336c'},A1GDKS3Z5HFJ90,B00336G3Q8,"Ram1z ""Rick""","[0.0, 0.0]",Fit is a little loose- seams and quality of material is fine - I had hoped for a little heavier matl,3.0,Performs as expected,1357862400,"01 11, 2013",Clothing_Shoes_and_Jewelry,"{'CS': 0.376308905, 'MNR': 0.0, 'RB': 0.0, 'RC': 6.0, 'PR': 100.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 0.0, 'AW': 58.0, 'RD': 0.5, 'RL': 100.0, 'ER': 0.0, 'PC': 2.5}",0.0
{'$oid': '5a421d742bfbb88f180e336d'},A20MDMJMVYW4DC,B003I3Z1C8,"M. CHARLES ""happy""","[0.0, 0.0]",Bought this for a 6 year old as a Christmas present.  it's very  small and breaks easily. Does not perform as it suppose to. Waste of money,1.0,Does not worth it,1389657600,"01 14, 2014",Toys_and_Games,"{'CS': 0.229174624, 'MNR': 0.0, 'RB': 0.0, 'RC': 3.0, 'PR': 100.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 0.0, 'AW': 1433.0, 'RD': 0.0, 'RL': 139.0, 'ER': 1.0, 'PC': 0.925925926}",0.0
{'$oid': '5a421d742bfbb88f180e336e'},A29TL4V36IY3UN,B000RYPJWS,marcee r.,"[4.0, 4.0]","i bought this in jan. 2010 for 12.00 because it was solid silicone and had a five-year limited warranty. i thought the price was high but i cook a lot and thought i would try this spatula. immediately the loop at the end broke off when i used it to stir cookie dough. then the handle got scratched when i scooped peanut butter out of the plastic jar. recently the spoon area cracked horizontally when i was stirring cake batter. it is now un-usable.  i tried to call the company using the 800 number on the label that was attached to the spatula. they are not accepting calls right now but said to e-mail them. i followed their instructions and did this over a week ago. no response whatsoever.  my advice is buy a cheap spatula at your favorite big box store and skip this one. it is highly over-rated and over-priced. if the company had only responded to my questions, i might have given a different rating.",1.0,"broken spatula, no response",1377907200,"08 31, 2013",Home_and_Kitchen,"{'CS': 0.505871043, 'MNR': 0.0, 'RB': 0.0, 'RC': 1.0, 'PR': 100.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 0.0, 'AW': 0.0, 'RD': 3.758064516, 'RL': 909.0, 'ER': 1.0, 'PC': 2.068965517}",0.0
{'$oid': '5a421d742bfbb88f180e336f'},A2GPB6OXNGFOFF,B002E1AVT8,Quaked,"[1.0, 1.0]","It started out fine, but over time the thermometer started to have problems. It's difficult to tell when the wireless remote is on. The remote beeps constantly, to let you know that the temp is getting closer. At times it can be very annoying. The sad part is that a little after a year of having the device, the probe started to malfunction. The temp reading would fluctuate so that you can't really tell what the temp is. Gonna try another brand to see how that one works. Taylor may not be worth it for you",2.0,You get what you pay for,1386374400,"12 7, 2013",Home_and_Kitchen,"{'CS': 0.489957762, 'MNR': 0.0, 'RB': 0.0, 'RC': 3.0, 'PR': 100.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 0.0, 'AW': 280.0, 'RD': 0.432835821, 'RL': 509.0, 'ER': 0.0, 'PC': 0.245700246}",0.0
{'$oid': '5a421d742bfbb88f180e3370'},A3CH6KGJ6JTV7V,B00C5MFFQU,"Brenda Varga ""yes""","[0.0, 1.0]",A big Waste.  It doesn't work and springs out.  A big disapointment.  Save your money and spend a few bucks more.,1.0,POS,1387929600,"12 25, 2013",Toys_and_Games,"{'CS': 0.0, 'MNR': 0.0, 'RB': 0.0, 'RC': 0.0, 'PR': 0.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 1.0, 'AW': 0.0, 'RD': 2.825, 'RL': 113.0, 'ER': 1.0, 'PC': 1.162790698}",0.0
{'$oid': '5a421d742bfbb88f180e3371'},A11HUX19KXESHV,B005DIWYPS,"Liza alexis ""liza""","[0.0, 0.0]","Slips And slides in the case, very sloppy. Not the best . Super cheap for a reason. Took a month for a gasoline odor to resolve. You get what you pay for!",2.0,Cheap!,1384905600,"11 20, 2013",Electronics,"{'CS': 0.273861279, 'MNR': 1.0, 'RB': 2.0, 'RC': 9.0, 'PR': 88.88888889, 'NR': 0.0, 'FR': 0.0, 'RSP': 0.0, 'AW': 738.0, 'RD': 1.5, 'RL': 154.0, 'ER': 0.0, 'PC': 1.680672269}",0.0
{'$oid': '5a421d742bfbb88f180e3372'},A2CX61BYVO91PG,B0048J0BW6,Ruby Z,"[0.0, 0.0]","This is a really warm, sturdy, and comfortable trooper hat. Really functional and fun. Good build quality too, and it is faux fur so no worries PETA!",5.0,I love it!,1371254400,"06 15, 2013",Clothing_Shoes_and_Jewelry,"{'CS': 0.225374468, 'MNR': 1.0, 'RB': 1.0, 'RC': 1.0, 'PR': 100.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 0.0, 'AW': 0.0, 'RD': 0.354285714, 'RL': 149.0, 'ER': 1.0, 'PC': 4.132231405}",0.0
{'$oid': '5a421d742bfbb88f180e3373'},A11XH58BOBMM6F,B001W2WKRQ,Mary,"[2.0, 2.0]",I gave this to a 3 1/2 year old.  She so wants to learn the letters and their meaning.  We're introducing her to letters and making up words to go with them. The only problem with this game is the child must know the alphabet.,5.0,Leapfrog Letter Discoveries,1325894400,"01 7, 2012",Toys_and_Games,"{'CS': 0.438228544, 'MNR': 0.0, 'RB': 0.0, 'RC': 9.0, 'PR': 88.88888889, 'NR': 0.0, 'FR': 0.333333333, 'RSP': 0.0, 'AW': 385.0, 'RD': 0.490909091, 'RL': 226.0, 'ER': 1.0, 'PC': 0.0}",0.0
{'$oid': '5a421d742bfbb88f180e3374'},A217VJXTEP9V37,B006QCL1HC,BOB,"[8.0, 8.0]","This item is a cheap piece of junk.  No power to spin clay.  No A/C adapter avialable.  Requires 4 that's 4 ""d"" cell batteries.  Customer service hung up on me twice.  Do not purchase this item.",1.0,JUNK!,1354665600,"12 5, 2012",Toys_and_Games,"{'CS': 0.05913124, 'MNR': 0.0, 'RB': 0.0, 'RC': 1.0, 'PR': 0.0, 'NR': 100.0, 'FR': 0.0, 'RSP': 0.0, 'AW': 0.0, 'RD': 0.5, 'RL': 194.0, 'ER': 1.0, 'PC': 1.351351351}",0.0
{'$oid': '5a421d742bfbb88f180e3375'},A3VF13W2YM9FAU,B000E0Q5UU,"BeccaBoo ""Boo""","[0.0, 2.0]","I got these in my size but in a W because I wear very thick socks in the winter. They were huge, and the more I looked at them on my feet, I felt as though they looked like old lady shoes. Sorry. But what I did like was the comfort of the shoes. Very comfortable. Also buyer, beward of return charges. Free coming in but $ going back :-(",3.0,Run big,1324771200,"12 25, 2011",Clothing_Shoes_and_Jewelry,"{'CS': 0.541021301, 'MNR': 0.0, 'RB': 0.0, 'RC': 58.0, 'PR': 53.44827586, 'NR': 25.86206897, 'FR': 0.448275862, 'RSP': 0.0, 'AW': 943.0, 'RD': 1.622302158, 'RL': 337.0, 'ER': 0.0, 'PC': 2.290076336}",0.0
{'$oid': '5a421d742bfbb88f180e3376'},A2UI9FB82YAKRI,B00996AR6S,"zax031 ""zax031""","[0.0, 0.0]",Thought I'd save some money on these pots which looked good and had some decent reviews.  Arrived with cheap handle broken off and many small dents.  Returned for refund.  This is garbage. The highly positive reviews must be from the seller himself.,1.0,You get what you pay for,1376611200,"08 16, 2013",Home_and_Kitchen,"{'CS': 0.238751149, 'MNR': 0.0, 'RB': 0.0, 'RC': 16.0, 'PR': 68.75, 'NR': 12.5, 'FR': 0.1875, 'RSP': 0.0, 'AW': 1458.0, 'RD': 3.147058824, 'RL': 249.0, 'ER': 1.0, 'PC': 0.5}",0.0
{'$oid': '5a421d742bfbb88f180e3377'},A1808IIM4IHU5O,B000FFLZW2,"Jimmy Buffett ""Margarita""","[0.0, 0.0]","If I could give it zero stars, I would.  This vacuum was such a waste of money.  As every other review, the filters DO NOT self clean.  They clog.  It's messy emptying.  Sucks good, but is it worth the time cleaning up twice?  Not to mention how unbelievably heavy it is...simply DO NOT waste your money.  I replaced with a Shark nv22l.  Just like a dyson but cheaper.  Hoover, ya lost some customers on this one.",1.0,DO NOT BUY,1268784000,"03 17, 2010",Home_and_Kitchen,"{'CS': 0.0, 'MNR': 0.0, 'RB': 0.0, 'RC': 0.0, 'PR': 0.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 1.0, 'AW': 0.0, 'RD': 0.75, 'RL': 413.0, 'ER': 1.0, 'PC': 3.470031546}",0.0
{'$oid': '5a421d742bfbb88f180e3378'},AIFOR7QSC6OS6,B00296N9G0,Leigh,"[0.0, 0.0]","The music on this toy leaves a lot to be desired. It has no words, the instrumental is not great, and my son doesn't even notice that it supposedly goes faster to the tempo of the coloring. The only useful thing this toy does is hold onto the paper so kids can draw, which I admit has been useful for my son coloring in his high chair. Still, that's too much to spend for a paper holder. The drawer that holds the crayons is also cheap and hard to open so even the holder is not that great. I'd steer clear of this product.",2.0,Overpriced Paper Holder,1295395200,"01 19, 2011",Toys_and_Games,"{'CS': 0.464973246, 'MNR': 0.0, 'RB': 0.0, 'RC': 1.0, 'PR': 0.0, 'NR': 100.0, 'FR': 0.0, 'RSP': 0.0, 'AW': 0.0, 'RD': 1.475409836, 'RL': 523.0, 'ER': 0.0, 'PC': 0.241545894}",0.0
{'$oid': '5a421d742bfbb88f180e3379'},A3G3UZ5UVMB7NJ,B00BH3FHWK,Jon,"[0.0, 0.0]","First off, they are tinier then the look in the pictures. Still fits in the allotted slot for locks on our full size luggage. Another deceiving thing, for the better, is the weight. These guys feel hefty, well made. That being said, I just came back from a trip overseas. When we arrived at the hotel, as we went to unlock the lock, one of them would simply pop open with a simple tug. This was unsettling. We checked the rest and they appeared fine. In any case, these types of locks are more of a deterrent as oppose to a real thief resistant approach.For the price, would still recommend them",3.0,3 of the 4 locks made it past the first trip,1403136000,"06 19, 2014",Clothing_Shoes_and_Jewelry,"{'CS': 0.450027458, 'MNR': 1.0, 'RB': 2.0, 'RC': 3.0, 'PR': 33.33333333, 'NR': 66.66666667, 'FR': 0.0, 'RSP': 0.0, 'AW': 718.0, 'RD': 1.228571429, 'RL': 595.0, 'ER': 0.0, 'PC': 0.420168067}",0.0
{'$oid': '5a421d742bfbb88f180e337a'},A29MO7DH4T09O4,B00DNIIE4A,michael may,"[0.0, 0.0]",The enter key has become stuck and will not function.  The typing response is slow. I would not recommend buying.,1.0,Do not purchase.,1389225600,"01 9, 2014",Electronics,"{'CS': 0.102062073, 'MNR': 0.0, 'RB': 0.0, 'RC': 4.0, 'PR': 50.0, 'NR': 25.0, 'FR': 0.0, 'RSP': 0.0, 'AW': 0.0, 'RD': 3.033898305, 'RL': 113.0, 'ER': 1.0, 'PC': 0.0}",0.0
{'$oid': '5a421d742bfbb88f180e337b'},A1CXO95HCS68EO,B000UZI26E,Amazon Customer,"[0.0, 0.0]","I was a little disappointed that it didn't seem to have a mechanism for making it dump, though.  Otherwise, it's big and bright and my two year grandson seemed happy with it.",4.0,"Well, it's big.",1372809600,"07 3, 2013",Toys_and_Games,"{'CS': 0.586205053, 'MNR': 0.666666667, 'RB': 2.0, 'RC': 6.0, 'PR': 100.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 0.0, 'AW': 209.0, 'RD': 0.703703704, 'RL': 174.0, 'ER': 0.0, 'PC': 0.0}",0.0
{'$oid': '5a421d742bfbb88f180e337c'},A67QUKOTTLYHK,B00ATUE034,Christina Tsai,"[0.0, 0.0]",The baubles turned out to be a lot larger than I was expecting. It actually hinges in 2 places and as it was so large part of the necklace kept turning in instead of laying flat.,3.0,A lot bigger than I expected,1374537600,"07 23, 2013",Clothing_Shoes_and_Jewelry,"{'CS': 0.385758375, 'MNR': 0.083333333, 'RB': 1.0, 'RC': 22.0, 'PR': 81.81818182, 'NR': 4.545454545, 'FR': 0.090909091, 'RSP': 0.0, 'AW': 356.0, 'RD': 0.142857143, 'RL': 178.0, 'ER': 0.0, 'PC': 0.709219858}",0.0
{'$oid': '5a421d742bfbb88f180e337d'},A2DPKQPZUCEIZU,B00I6L1D3S,Bradley Monton,"[3.0, 3.0]","These are fun and cute and work really well on my iPhone. My favorite use for these is to hold the phone on a table in the horizontal position, at about a 60 degree angle -- it's the perfect angle for watching video, and much better than my previous solution, which was to prop my phone against a book. I also like popping just the top popsocket when I want to text -- I can get an excellent and natural grip on my phone that way, and can text faster as a result. Sweet!",5.0,I'm a fan,1399766400,"05 11, 2014",Cell_Phones_and_Accessories,"{'CS': 0.516302705, 'MNR': 0.0, 'RB': 0.0, 'RC': 1.0, 'PR': 100.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 0.0, 'AW': 0.0, 'RD': 0.0, 'RL': 470.0, 'ER': 1.0, 'PC': 1.069518717}",0.0
{'$oid': '5a421d742bfbb88f180e337e'},A1USP40VZS5KGU,B00206JQNO,Daniel K. O'Connor,"[0.0, 0.0]",Sent the wrong design and different from the picture shown then charges you the postage $9.00 in this case to return it. Never again.,1.0,Fool me once.,1383696000,"11 6, 2013",Sports_and_Outdoors,"{'CS': 0.460157847, 'MNR': 0.0, 'RB': 0.0, 'RC': 1.0, 'PR': 100.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 0.0, 'AW': 0.0, 'RD': 3.2, 'RL': 133.0, 'ER': 1.0, 'PC': 0.934579439}",0.0
{'$oid': '5a421d742bfbb88f180e337f'},A3VB79Y5LO8J6,B000G95ZEG,Marlon,"[0.0, 0.0]",Bought for a costume iwas putting together.  The punisher to be exact. A lot of reviews said it didnt fit big legs. But thats bulls***. I have big thighs because I work out. They fit with no problem. Pretty nice texture as well. Not cheap looking or feeling.,4.0,Nice,1355875200,"12 19, 2012",Sports_and_Outdoors,"{'CS': 0.248217498, 'MNR': 1.0, 'RB': 5.0, 'RC': 5.0, 'PR': 60.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 0.0, 'AW': 0.0, 'RD': 0.116883117, 'RL': 258.0, 'ER': 0.0, 'PC': 0.495049505}",0.0
{'$oid': '5a421d742bfbb88f180e3380'},A3TX3WO2GQBX2O,B00ELNKOEE,Lucas Voellinger,"[1.0, 1.0]","Crappy material. I will never use it. Sent it back immediately. Don't buy this...it might look cool, but it sucks.",1.0,Totally sucks,1402963200,"06 17, 2014",Home_and_Kitchen,"{'CS': 0.178226558, 'MNR': 0.0, 'RB': 0.0, 'RC': 2.0, 'PR': 0.0, 'NR': 50.0, 'FR': 0.0, 'RSP': 0.0, 'AW': 0.0, 'RD': 3.0, 'RL': 114.0, 'ER': 1.0, 'PC': 3.409090909}",0.0
{'$oid': '5a421d742bfbb88f180e3381'},AIUT0NEKRW7YH,B005TPN14S,BleuGinger,"[4.0, 5.0]",I was very pleased with my purchase and will definitely buy more KidKraft products!!! My 2 year old daughter LOVES it!!KidKraft My Pretty Petal Dollhouse,5.0,Love this dollhouse!!!,1333584000,"04 5, 2012",Toys_and_Games,"{'CS': 0.0, 'MNR': 0.0, 'RB': 0.0, 'RC': 0.0, 'PR': 0.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 1.0, 'AW': 0.0, 'RD': 0.142857143, 'RL': 153.0, 'ER': 1.0, 'PC': 11.62790698}",0.0
{'$oid': '5a421d742bfbb88f180e3382'},A32WHX0RE7QT4R,B006F88Y6S,Bruce L.,"[0.0, 0.0]","I am unlikely to order more stuff based on descriptions in Amazonk - this item did not fit the phone as configured. Not even close.It is way too much trouble to send it back, so it is in the cupboard for someone in need of a White Elephant Gift.Just sayin'",1.0,It did not fit the 3GS phone as represented - I found one in a mall kiosk at an air Foce Base that did fit and cost about same,1402876800,"06 16, 2014",Cell_Phones_and_Accessories,"{'CS': 0.0, 'MNR': 0.0, 'RB': 0.0, 'RC': 0.0, 'PR': 0.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 1.0, 'AW': 0.0, 'RD': 2.875722543, 'RL': 256.0, 'ER': 1.0, 'PC': 2.450980392}",0.0
{'$oid': '5a421d742bfbb88f180e3383'},A2615WKI6YCDX6,B004WHFK34,RunninRebel,"[2.0, 2.0]",i was very disappointed when i saw these in the mail. they are cheap flimsy and not accurately sized. their size LARGE is extra short and the leg opening is super wide so it looks dumb and catches the wind like a big parachute. i wouldnt buy from them ever again.,1.0,EXTRA CHEAP QUALITY!,1344297600,"08 7, 2012",Sports_and_Outdoors,"{'CS': 0.347282467, 'MNR': 1.0, 'RB': 2.0, 'RC': 6.0, 'PR': 66.66666667, 'NR': 33.33333333, 'FR': 0.0, 'RSP': 0.0, 'AW': 260.0, 'RD': 0.0, 'RL': 263.0, 'ER': 1.0, 'PC': 0.4784689}",0.0
{'$oid': '5a421d742bfbb88f180e3384'},A32KW88GQI7NI8,B000ENMN76,Tian,"[0.0, 1.0]","I did some research online and found this  one to be among the most popular goggles, so I ordered it over the weekend. It arrived today. But guess what? I opened the box and tried to adjust the strap, and on my first pull, the strap broke!! I cannot believe this. Am I just being lucky, or this happens to someone else as well? I have used many goggles in the past, some are cheaper, but never had such a problem.Update: I contacted the customer service of Aqua Sphere via email. They responded immediately, and mailed me two spare straps. After I replaced the strap, everything looks good. For this reason, I have raised the rating to 3 stars!",3.0,Broken on my first pull to adjust this goggle,1311120000,"07 20, 2011",Sports_and_Outdoors,"{'CS': 0.0, 'MNR': 0.0, 'RB': 0.0, 'RC': 0.0, 'PR': 0.0, 'NR': 0.0, 'FR': 0.0, 'RSP': 1.0, 'AW': 0.0, 'RD': 1.438181818, 'RL': 644.0, 'ER': 0.0, 'PC': 2.123552124}",0.0
